ID,lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
19307,A,4,9,6,7,4,13,2,4,2,11,1,8,3,7,3,9
19324,A,3,10,5,7,4,11,3,2,2,9,2,10,3,7,3,8
19325,Y,3,7,4,5,2,7,10,1,7,6,12,8,1,11,2,8
19332,Y,7,7,9,10,9,10,12,6,4,6,7,6,5,10,8,5
19340,C,5,10,7,8,8,7,5,4,4,8,6,11,7,9,4,8
19348,Y,2,1,4,2,1,7,11,1,7,7,11,8,1,11,2,8
19350,C,6,9,7,7,3,3,9,5,8,10,10,12,1,8,3,7
19367,Y,5,8,6,6,6,9,6,5,4,7,9,7,3,8,8,4
19380,C,3,6,4,4,1,5,6,6,9,7,5,11,1,9,4,8
19403,Y,4,10,7,7,3,7,10,1,8,7,12,8,1,11,2,8
19421,A,4,9,7,7,5,8,5,2,4,6,1,5,3,5,4,5
19424,A,4,9,6,7,6,8,6,6,4,7,6,9,5,8,7,3
19434,C,5,9,6,7,3,5,8,7,8,7,8,14,2,9,4,9
19435,C,1,0,2,0,0,7,7,6,8,7,6,13,0,8,4,10
19439,C,6,9,7,7,7,6,7,3,4,6,7,10,7,8,6,7
19447,Y,4,5,6,7,8,7,8,3,2,8,8,9,4,11,8,5
19452,C,3,5,5,4,4,6,7,4,4,6,6,11,4,10,7,11
19469,C,2,0,2,1,0,6,7,6,9,7,6,14,0,8,4,10
19485,Y,2,3,4,5,1,7,10,1,3,7,12,8,1,11,0,8
19488,A,4,7,5,5,5,7,6,8,4,7,5,8,4,8,10,2
19492,C,4,5,5,4,2,4,9,5,8,12,10,12,1,8,2,7
19553,C,6,9,7,7,7,8,5,6,3,7,8,11,8,9,5,4
19558,Y,1,0,1,0,0,8,10,1,3,6,11,8,1,11,0,8
19566,Y,6,11,9,8,5,7,10,1,8,6,12,9,4,10,3,7
19570,Y,3,5,6,7,1,9,10,3,2,6,13,8,2,11,0,8
19586,Y,5,10,7,8,3,8,10,3,2,6,12,8,2,11,0,8
19596,A,1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8
19598,A,7,14,7,8,6,10,3,5,2,10,5,12,7,1,6,11
19600,Y,4,11,6,8,3,10,10,1,3,6,12,8,1,11,0,8
19604,Y,4,5,5,3,2,4,11,2,7,12,10,5,1,11,2,4
19613,Y,5,7,5,5,2,2,12,4,5,13,11,6,1,11,1,6
19614,Y,1,0,2,0,0,8,10,3,1,6,12,8,1,11,0,8
19621,A,10,14,8,8,4,11,1,3,0,10,4,11,3,4,4,10
19624,C,4,6,5,4,5,7,6,4,3,7,7,11,5,9,3,9
19625,A,7,11,7,6,5,10,3,5,2,10,5,11,7,2,6,10
19626,C,4,11,5,8,4,5,8,8,6,10,8,13,3,12,5,8
19628,A,3,8,5,6,4,11,2,2,2,9,2,9,3,6,3,8
19635,C,3,8,4,6,3,5,8,8,7,10,8,13,2,10,4,9
19647,Y,3,9,5,6,1,6,10,2,2,8,12,8,1,11,0,8
19649,Y,2,4,3,2,1,4,11,2,6,11,10,5,1,11,2,5
19679,A,4,8,5,6,4,8,3,1,2,6,2,8,2,6,2,6
19680,C,2,5,3,3,1,4,8,5,6,11,9,12,1,9,2,7
19684,Y,1,1,3,1,1,8,11,1,6,6,11,8,1,11,1,8
19704,A,5,10,7,8,4,8,2,2,3,6,2,7,5,7,5,8
19713,C,2,3,2,2,1,6,8,6,7,8,7,13,1,9,3,10
19732,A,3,7,6,5,3,12,3,3,3,11,1,8,2,6,2,9
19742,C,4,8,6,6,4,5,7,6,8,6,6,13,1,7,4,9
19750,Y,1,0,2,0,0,7,10,3,1,7,12,8,1,11,0,8
19779,C,4,11,5,8,4,5,8,8,7,10,9,13,2,10,4,10
19781,Y,6,8,6,6,3,4,10,2,8,9,10,5,2,12,4,3
19790,C,4,6,5,4,5,5,7,4,5,7,6,9,5,11,3,8
19798,Y,5,9,7,7,6,9,5,7,5,7,9,8,3,9,8,4
19802,Y,3,8,4,5,1,8,10,2,3,5,12,8,1,10,0,8
19807,A,3,8,5,5,2,6,4,3,1,6,1,8,2,7,2,7
19811,Y,6,9,8,7,8,9,7,6,4,6,8,8,3,9,8,4
19815,Y,1,0,2,0,0,7,10,3,1,7,12,8,1,11,0,8
19820,A,4,8,6,6,4,8,3,2,2,6,2,7,2,6,2,7
19823,A,3,6,5,4,3,8,6,2,4,8,2,5,2,6,2,7
19854,A,4,11,6,8,5,7,4,2,1,7,1,8,2,7,2,7
19864,C,10,14,8,8,6,7,8,4,4,9,8,10,4,9,9,11
19874,C,4,6,5,4,5,7,7,4,3,6,8,10,5,11,3,8
19882,Y,1,1,3,2,1,6,10,1,6,8,11,8,1,11,2,8
19889,A,3,11,5,8,4,12,3,3,3,10,2,9,2,7,3,9
19893,A,2,2,4,4,2,8,2,1,2,7,2,8,2,7,3,7
19894,A,3,7,4,5,2,7,4,2,0,6,2,8,2,7,1,7
19906,C,5,4,6,6,2,6,7,7,11,8,6,13,1,9,4,8
19908,Y,5,7,5,5,2,3,10,2,7,11,11,6,1,11,2,5
19920,Y,4,10,6,7,1,9,11,3,2,5,13,8,1,11,0,8
19941,Y,6,9,5,5,2,5,9,3,3,10,9,5,3,10,3,4
19952,A,6,10,7,6,3,12,0,4,1,11,4,12,4,4,3,11
19967,A,2,3,3,1,1,6,2,2,1,5,2,8,1,6,1,7
19969,C,6,9,6,7,4,4,7,5,7,10,9,14,4,9,5,5
19972,C,5,10,7,9,8,5,6,4,4,7,6,11,5,11,8,10
19978,A,3,9,5,6,2,6,5,3,1,6,1,8,2,7,2,7
19983,Y,3,9,5,6,3,7,9,1,6,6,11,8,2,11,2,7
19997,C,7,10,8,8,4,4,8,6,9,12,9,13,2,9,3,7
20000,A,4,9,6,6,2,9,5,3,1,8,1,8,2,7,2,8
